mnis_id,given_name,family_name,display_name,party_mnis_id,party_name,party_membership_start_date,party_membership_end_date
1326,Derek,Walker-Smith,Sir Derek Walker-Smith,4,Conservative,1900-01-01,
1108,Patrick,Wall,Sir Patrick Wall,4,Conservative,1954-02-11,
720,Charles,Wall,Pat Wall,15,Labour,1987-06-11,
630,James,Wallace,Lord Wallace of Tankerness,17,Liberal Democrat,1988-03-03,2021-01-04
1539,Robert,Wallace,Mr Ben Wallace,4,Conservative,2005-05-05,2024-05-30
630,James,Wallace,Lord Wallace of Tankerness,49,Non-affiliated,2021-01-01,
630,James,Wallace,Lord Wallace of Tankerness,17,Liberal Democrat,2022-10-10,
959,Gary,Waller,Gary Waller,4,Conservative,1900-01-01,
286,Joan,Walley,Joan Walley,15,Labour,1987-06-11,2015-03-30
4766,Jamie,Wallis,Dr Jamie Wallis,4,Conservative,2019-12-12,2024-05-30
244,Robert,Walter,Mr Robert Walter,4,Conservative,1997-05-01,2015-03-30
1298,Dennis,Walters,Sir Dennis Walters,4,Conservative,1900-01-01,
1570,Lynda,Waltho,Lynda Waltho,15,Labour,2005-05-05,
4526,David,Warburton,David Warburton,4,Conservative,2015-05-07,
4526,David,Warburton,David Warburton,8,Independent,2022-04-05,2023-06-19
1709,Christopher,Ward,Christopher Ward,4,Conservative,1900-01-01,
1253,John,Ward,Sir John Ward,4,Conservative,1979-05-03,
73,Claire,Ward,Claire Ward,15,Labour,1997-05-01,
3923,David,Ward,Mr David Ward,17,Liberal Democrat,2010-05-06,2013-07-17
3923,David,Ward,Mr David Ward,8,Independent,2013-07-18,2013-09-16
3923,David,Ward,Mr David Ward,17,Liberal Democrat,2013-09-16,2015-03-30
22,Charles,Wardle,Mr Charles Wardle,4,Conservative,1983-06-09,2001-04-11
22,Charles,Wardle,Mr Charles Wardle,9,Independent Conservative,2001-04-11,
487,Robert,Wareing,Mr Robert N. Wareing,15,Labour,1997-12-06,2007-09-16
487,Robert,Wareing,Mr Robert N. Wareing,8,Independent,2007-09-16,
4361,Matthew,Warman,Matt Warman,4,Conservative,2015-05-07,2024-05-30
1288,Kenneth,Warren,Sir Kenneth Warren,4,Conservative,1900-01-01,
25,Nigel,Waterson,Mr Nigel Waterson,4,Conservative,1992-04-09,
1305,David,Watkins,David Watkins,15,Labour,1900-01-01,2013-08-23
1462,Angela,Watkinson,Dame Angela Watkinson,4,Conservative,2001-06-07,2017-05-03
4677,Giles,Watling,Giles Watling,4,Conservative,2017-06-08,2024-05-30
1352,John,Watson,John Watson,4,Conservative,1900-01-01,
1241,Michael,Watson,Lord Watson of Invergowrie,15,Labour,1989-06-15,2005-09-22
1463,Thomas,Watson,Lord Watson of Wyre Forest,15,Labour,2001-06-07,
1241,Michael,Watson,Lord Watson of Invergowrie,49,Non-affiliated,2005-09-23,2012-10-30
1241,Michael,Watson,Lord Watson of Invergowrie,15,Labour,2012-10-31,
1710,Hamish,Watt,Hamish Watt,29,Scottish National Party,1900-01-01,
489,Dave,Watts,Lord Watts,15,Labour,1997-05-01,
1736,Bruce,Weatherill,Lord Weatherill,6,Crossbench,1992-07-15,2007-05-06
3984,Mike,Weatherley,Mike Weatherley,4,Conservative,2010-05-06,2015-03-30
220,Steven,Webb,Steve Webb,17,Liberal Democrat,1997-05-01,2015-03-30
4802,Suzanne,Webb,Suzanne Webb,4,Conservative,2019-12-12,2024-05-30
4848,Claudia,Webbe,Claudia Webbe,15,Labour,2019-12-12,2020-09-28
4848,Claudia,Webbe,Claudia Webbe,8,Independent,2020-09-28,2024-05-30
1331,Kenneth,Weetch,Ken Weetch,15,Labour,1900-01-01,
1384,Michael,Weir,Mike Weir,29,Scottish National Party,2001-06-07,2017-05-03
1182,Alfred,Wellbeloved,James Wellbeloved,32,Social Democratic Party,1981-07-04,2012-09-10
66,Petrie,Wells,Mr Bowen Wells,4,Conservative,1979-05-03,
574,Andrew,Welsh,Mr Andrew Welsh,29,Scottish National Party,1974-10-10,
1282,Michael,Welsh,Michael Welsh,15,Labour,1979-05-03,2012-01-24
4523,Catherine,West,Catherine West,15,Labour,2015-05-07,
4617,Matthew,Western,Matt Western,15,Labour,2017-06-08,
4123,James,Wharton,Lord Wharton of Yarm,4,Conservative,2010-05-06,
4527,Helen,Whately,Helen Whately,4,Conservative,2015-05-07,
1269,John,Wheeler,Sir John Wheeler,4,Conservative,1979-05-03,
4053,Heather,Wheeler,Mrs Heather Wheeler,4,Conservative,2010-05-06,2024-05-30
1711,Benjamin,Whitaker,Benjamin Whitaker,15,Labour,1900-01-01,
1318,James,White,James White,15,Labour,1900-01-01,
1299,Frank,White,Frank White,15,Labour,1900-01-01,
20,Brian,White,Brian White,15,Labour,1997-05-01,
4114,Chris,White,Chris White,4,Conservative,2010-05-06,2017-05-03
3911,Eilidh,Whiteford,Dr Eilidh Whiteford,29,Scottish National Party,2010-05-06,2017-05-03
1309,Philip,Whitehead,Philip Whitehead,15,Labour,1970-06-18,2005-12-31
62,Alan,Whitehead,Dr Alan Whitehead,15,Labour,1997-05-01,2024-05-30
1722,William,Whitelaw,The Viscount Whitelaw,4,Conservative,1900-01-01,
1379,John,Whitfield,John Whitfield,4,Conservative,1900-01-01,
4626,Martin,Whitfield,Martin Whitfield,15,Labour,2017-06-08,2019-11-06
4385,Philippa,Whitford,Dr Philippa Whitford,29,Scottish National Party,2015-05-07,2024-05-30
4755,Michael,Whitley,Mick Whitley,15,Labour,2019-12-12,2024-05-30
961,William,Whitlock,William Whitlock,15,Labour,1900-01-01,
21,Raymond,Whitney,Sir Ray Whitney,4,Conservative,1978-04-27,2012-08-15
3940,Craig,Whittaker,Craig Whittaker,4,Conservative,2010-05-06,2024-05-30
39,John,Whittingdale,Sir John Whittingdale,4,Conservative,1992-04-09,
4869,Nadia,Whittome,Nadia Whittome,15,Labour,2019-12-12,
1311,Keith,Wickenden,Keith Wickenden,4,Conservative,1900-01-01,
156,Malcolm,Wicks,Malcolm Wicks,15,Labour,1992-04-09,2012-09-29
85,Ann,Widdecombe,Miss Ann Widdecombe,4,Conservative,1987-06-11,
1270,Alfred,Wiggin,Sir Jerry Wiggin,4,Conservative,1900-01-01,2015-03-12
1428,William,Wiggin,Sir Bill Wiggin,4,Conservative,2001-06-07,2024-05-30
547,Dafydd,Wigley,Lord Wigley,22,Plaid Cymru,1974-02-28,
4787,James,Wild,James Wild,4,Conservative,2019-12-12,
202,John,Wilkinson,Mr John Wilkinson,4,Conservative,1995-04-01,
53,David,Willetts,Lord Willetts,4,Conservative,1992-04-09,
1360,Frederick,Willey,Frederick Willey,15,Labour,1900-01-01,
1344,David,Williams,Delwyn Williams,4,Conservative,1900-01-01,
1712,Alan,Williams,Alan Williams,15,Labour,1900-01-01,
1079,William,Williams,Sir Thomas Williams,15,Labour,1949-02-24,
569,Alan,Williams,Mr Alan Williams,15,Labour,1964-10-15,2014-12-21
536,Alan,Williams,Dr Alan Williams,15,Labour,1987-06-11,
740,Shirley,Williams,Baroness Williams of Crosby,17,Liberal Democrat,1993-02-01,2016-02-11
548,Betty,Williams,Mrs Betty Williams,15,Labour,1997-05-01,
1397,Hywel,Williams,Hywel Williams,22,Plaid Cymru,2001-06-07,2024-05-30
1394,Roger,Williams,Roger Williams,17,Liberal Democrat,2001-06-07,2015-03-30
1492,Stephen,Williams,Stephen Williams,17,Liberal Democrat,2005-05-05,2015-03-30
1498,Mark,Williams,Mr Mark Williams,17,Liberal Democrat,2005-05-05,2017-05-03
4438,Alun Craig,Williams,Craig Williams,4,Conservative,2015-05-07,2024-05-30
4666,Paul,Williams,Dr Paul Williams,15,Labour,2017-06-08,2019-11-06
3976,Christopher,Williamson,Chris Williamson,15,Labour,2010-05-06,2019-02-27
4108,Gavin,Williamson,Sir Gavin Williamson,4,Conservative,2010-05-06,
3976,Christopher,Williamson,Chris Williamson,8,Independent,2019-02-27,
3976,Christopher,Williamson,Chris Williamson,15,Labour,2019-06-26,
3976,Christopher,Williamson,Chris Williamson,8,Independent,2019-06-28,2019-11-06
4151,George,Willis,Lord Willis of Knaresborough,17,Liberal Democrat,1997-05-01,
1497,Jennifer,Willott,Jenny Willott,17,Liberal Democrat,2005-05-05,2015-03-30
260,Michael,Wills,Lord Wills,15,Labour,1997-05-01,
107,David,Wilshire,Mr David Wilshire,4,Conservative,1987-06-11,
1307,William,Wilson,William Wilson,15,Labour,1900-01-01,
1314,Robert,Wilson,Gordon Wilson,29,Scottish National Party,1900-01-01,
1016,James,Wilson,Sir Harold Wilson,15,Labour,1945-07-05,
585,Brian,Wilson,Mr Brian Wilson,15,Labour,1987-06-11,
1593,Samuel,Wilson,Sammy Wilson,7,Democratic Unionist Party,2005-05-05,
1556,Robert,Wilson,Mr Rob Wilson,4,Conservative,2005-05-05,2017-05-03
1603,Philip,Wilson,Lord Wilson of Sedgefield,15,Labour,2007-07-19,2019-11-06
4448,Corri,Wilson,Corri Wilson,29,Scottish National Party,2015-05-07,2017-05-03
4776,Munira,Wilson,Munira Wilson,17,Liberal Democrat,2019-12-12,
316,David,Winnick,Mr David Winnick,15,Labour,1966-03-31,2017-05-03
4809,Bethan,Winter,Beth Winter,15,Labour,2019-12-12,2024-05-30
430,Nicholas,Winterton,Sir Nicholas Winterton,4,Conservative,1971-09-30,
425,Jane,Winterton,Ann Winterton,4,Conservative,1983-06-09,2004-02-26
390,Rosie,Winterton,Baroness Winterton of Doncaster,15,Labour,1997-05-01,
425,Jane,Winterton,Ann Winterton,9,Independent Conservative,2004-02-26,2004-03-31
425,Jane,Winterton,Ann Winterton,4,Conservative,2004-03-31,
660,Audrey,Wise,Mrs Audrey Wise,15,Labour,1900-01-01,
1440,Peter,Wishart,Pete Wishart,29,Scottish National Party,2001-06-07,
962,Geoffrey,Wolfson,Mark Wolfson,4,Conservative,1900-01-01,
1156,Timothy,Wood,Timothy Wood,4,Conservative,1983-06-09,
401,Michael,Wood,Mike Wood,15,Labour,1997-05-01,2015-03-30
4384,Michael,Wood,Mike Wood,4,Conservative,2015-05-07,
966,Alec,Woodall,Alec Woodall,15,Labour,1900-01-01,2011-01-03
963,Michael,Woodcock,Mike Woodcock,4,Conservative,1900-01-01,
3917,John,Woodcock,Lord Walney,15,Labour,2010-05-06,2018-04-30
3917,John,Woodcock,Lord Walney,8,Independent,2018-04-30,2019-11-06
3917,John,Woodcock,Lord Walney,49,Non-affiliated,2020-09-04,
3917,John,Woodcock,Lord Walney,6,Crossbench,2021-10-11,
98,Shaun,Woodward,Mr Shaun Woodward,15,Labour,1999-12-18,2015-03-30
453,Phillip,Woolas,Mr Phil Woolas,15,Labour,1997-05-01,
964,Kenneth,Woolmer,Lord Woolmer of Leeds,15,Labour,1999-08-03,2020-05-26
1713,Marcus,Worsley,Sir Marcus Worsley,4,Conservative,1900-01-01,2012-12-18
581,William,Worthington,Tony Worthington,15,Labour,1987-06-11,
4429,William,Wragg,Mr William Wragg,4,Conservative,2015-05-07,
4429,William,Wragg,Mr William Wragg,8,Independent,2024-04-09,2024-05-30
606,James,Wray,Mr Jimmy Wray,15,Labour,1987-06-11,
965,Ian,Wrigglesworth,Lord Wrigglesworth,32,Social Democratic Party,1981-03-02,2013-09-05
965,Ian,Wrigglesworth,Lord Wrigglesworth,17,Liberal Democrat,1988-03-03,
976,Sheila,Wright,Mrs Sheila Wright,15,Labour,1900-01-01,
279,Anthony,Wright,Dr Tony Wright,15,Labour,1992-04-09,
125,Anthony,Wright,Mr Anthony Wright,15,Labour,1997-05-01,
1461,David,Wright,David Wright,15,Labour,2001-06-07,2015-03-30
1478,Iain,Wright,Mr Iain Wright,15,Labour,2004-09-30,2017-05-03
1560,Jeremy,Wright,Sir Jeremy Wright,4,Conservative,2005-05-05,
4096,Simon,Wright,Simon Wright,17,Liberal Democrat,2010-05-06,2015-03-30
89,Derek,Wyatt,Derek Wyatt,15,Labour,1997-05-01,
4598,Mohammad,Yasin,Mohammad Yasin,15,Labour,2017-06-08,
1714,William,Yates,William Yates,4,Conservative,1900-01-01,
136,Timothy,Yeo,Mr Tim Yeo,4,Conservative,1983-06-09,2015-03-30
967,David,Young,David Young,15,Labour,1900-01-01,
57,George,Young,Lord Young of Cookham,4,Conservative,1974-02-28,
4825,Jacob,Young,Jacob Young,4,Conservative,2019-12-12,2024-05-30
969,George,Younger,Sir George Younger,4,Conservative,1964-04-01,
1460,Richard,Younger-Ross,Richard Younger-Ross,17,Liberal Democrat,2001-06-07,
4113,Nadhim,Zahawi,Nadhim Zahawi,4,Conservative,2010-05-06,2024-05-30
4382,Daniel,Zeichner,Daniel Zeichner,15,Labour,2015-05-07,
4002,Nick,de Bois,Nick de Bois,4,Conservative,2010-05-06,2015-03-30
804,Edward,du Cann,Sir Edward du Cann,4,Conservative,1956-01-01,
1371,William,van Straubenzee,Sir William van Straubenzee,4,Conservative,1900-01-01,
559,Lembit,Öpik,Lembit Öpik,17,Liberal Democrat,1997-05-01,
